Airline,Departure,Destination,distance_km
FR,BLQ,BRS,1287.874
SN,BRU,BRS,505.172
FR,PMI,BRS,1381.703
TO,PMI,BRS,1381.703
TOM,PMI,BRS,1381.703
U2,PMI,BRS,1381.703
ST,TLS,BRS,914.711
U2,TLS,BRS,914.711
FR,TSF,BRS,1266.706
TO,AYT,BRS,3082.546
TOM,AYT,BRS,3082.546
U2,BSL,BRS,850.89
FR,AGP,BRS,1641.483
U2,AGP,BRS,1641.483
FR,BUD,BRS,1642.975
U2,CDG,BRS,458.197
TO,CFU,BRS,2182.217
U2,CFU,BRS,2182.217
EI,DUB,BRS,330.713
FR,DUB,BRS,330.713
U2,EDI,BRS,509.675
FR,FAO,BRS,1650.438
U2,FAO,BRS,1650.438
U2,FCO,BRS,1557.092
BM,FRA,BRS,808.158
U2,HER,BRS,2845.882
FR,IBZ,BRS,1427.006
U2,KRK,BRS,1584.239
FR,KRK,BRS,1584.239
W6,KTW,BRS,1525.469
U2,LIS,BRS,1487.604
U2,MAD,BRS,1214.954
BM,MXP,BRS,1056.439
U2,NCE,BRS,1135.638
FR,POZ,BRS,1341.806
U2,PRG,BRS,1200.478
U2,PSA,BRS,1301.089
U2,RAK,BRS,2241.641
U2,VCE,BRS,1285.953
FR,WRO,BRS,1360.992
U2,SXF,BRS,1117.934
U2,CPH,BRS,1117.518
U2,BJV,BRS,2851.402
TCX,DLM,BRS,2965.335
TO,DLM,BRS,2965.335
U2,DLM,BRS,2965.335
FR,CHQ,BRS,2767.238
BM,ABZ,BRS,647.944
LM,ABZ,BRS,647.944
U2,GLA,BRS,511.769
U2,NCL,BRS,412.102
FR,ACE,BRS,2654.157
TCX,ACE,BRS,2654.157
FR,ALC,BRS,1466.47
TO,ALC,BRS,1466.47
U2,ALC,BRS,1466.47
U2,FNC,BRS,2370.558
TO,FUE,BRS,2713.927
U2,FUE,BRS,2713.927
GR,GCI,BRS,216.733
FR,GDN,BRS,1454.094
SI,JER,BRS,244.668
FR,MLA,BRS,2201.296
KM,MLA,BRS,2201.296
TCX,NBE,BRS,1996.834
TO,NBE,BRS,1996.834
TOM,NBE,BRS,1996.834
FR,SVQ,BRS,1572.753
FR,VLC,BRS,1333.79
FR,EGC,BRS,767.561
FR,LIG,BRS,677.137
U2,KEF,BRS,1817.486
U2,OPO,BRS,1215.391
TO,PFO,BRS,3359.417
U2,PFO,BRS,3359.417
U2,INV,BRS,690.263
FR,NOC,BRS,498.05
U2,MJV,BRS,1520.486
EI,ORK,BRS,401.699
EI,SNN,BRS,448.895
FR,BZR,BRS,1005.334
FR,GRO,BRS,1133.474
FR,KUN,BRS,1818.268
FR,REU,BRS,1176.229
TO,REU,BRS,1176.229
FR,RZE,BRS,1737.969
FR,WMI,BRS,1600.263
U2,BFS,BRS,432.664
ST,CEG,BRS,200.413
U2,BOD,LTN,783.941
U2,GVA,LTN,783.944
ZB,LCA,LTN,3288.111
FR,LPA,LTN,2941.156
TO,LPA,LTN,2941.156
FR,TFS,LTN,2972.748
TO,TFS,LTN,2972.748
ZB,TFS,LTN,2972.748
U2,ZRH,LTN,806.7
U2,BCN,LTN,1190.763
U2,HAM,LTN,723.096
ZB,NAP,LTN,1654.441
U2,NAP,LTN,1654.441
U2,AMS,LTN,353.851
VY,AMS,LTN,353.851
VK,AMS,LTN,353.851
U2,LYS,LTN,791.205
U2,MPL,LTN,977.525
TO,PMI,LTN,1390.991
U2,PMI,LTN,1390.991
ZB,PMI,LTN,1390.991
U2,TLS,LTN,925.896
LY,TLV,LTN,3600.785
U2,TLV,LTN,3600.785
TO,AYT,LTN,2949.103
ZB,AYT,LTN,2949.103
U2,BSL,LTN,740.335
W6,SKP,LTN,1988.775
TO,AGP,LTN,1721.12
U2,AGP,LTN,1721.12
ZB,AGP,LTN,1721.12
W6,BEG,LTN,1709.521
U2,BUD,LTN,1491.541
W6,BUD,LTN,1491.541
U2,CDG,LTN,379.371
U2,CFU,LTN,2070.419
U2,CTA,LTN,2005.229
U2,DTM,LTN,551.181
FR,DUB,LTN,433.532
U2,EDI,LTN,493.911
TO,FAO,LTN,1756.686
U2,FAO,LTN,1756.686
ZB,FAO,LTN,1756.686
FR,FAO,LTN,1756.686
ZB,FCO,LTN,1470.402
U2,FCO,LTN,1470.402
U2,HER,LTN,2732.861
TO,IBZ,LTN,1452.007
U2,IBZ,LTN,1452.007
FR,KRK,LTN,1420.379
W6,KTW,LTN,1360.601
U2,LIS,LTN,1606.448
U2,MAD,LTN,1291.234
U2,MXP,LTN,961.306
U2,NCE,LTN,1073.862
W6,POZ,LTN,1172.022
W6,PRG,LTN,1040.871
U2,PSA,LTN,1212.394
FR,RAK,LTN,2338.618
U2,VCE,LTN,1169.194
W6,WAW,LTN,1455.019
W6,WRO,LTN,1194.899
U2,SXF,LTN,948.435
W6,RIX,LTN,1661.839
KK,IST,LTN,2495.07
ZB,BJV,LTN,2724.48
TO,DLM,LTN,2837.269
ZB,DLM,LTN,2837.269
W6,OTP,LTN,2106.461
0B,OTP,LTN,2106.461
W6,IEV,LTN,2140.36
U2,MRS,LTN,1026.419
W6,SOF,LTN,2050.034
VY,FLR,LTN,1242.203
U2,ABZ,LTN,603.942
ZB,GIB,LTN,1792.106
U2,GLA,LTN,518.025
FR,ACE,LTN,2774.963
TO,ACE,LTN,2774.963
ZB,ACE,LTN,2774.963
U2,ALC,LTN,1511.489
ZB,ALC,LTN,1511.489
FR,FUE,LTN,2835.043
TO,FUE,LTN,2835.043
W6,GDN,LTN,1282.983
ZB,MAH,LTN,1381.38
FR,MLA,LTN,2133.016
W6,VNO,LTN,1723.88
W6,LJU,LTN,1246.539
U2,KEF,LTN,1861.759
U2,OPO,LTN,1339.692
FR,AHO,LTN,1414.047
W6,CLJ,LTN,1822.889
RO,IAS,LTN,2072.378
0B,IAS,LTN,2072.378
W6,TGM,LTN,1888.363
W6,TSR,LTN,1717.358
TO,PFO,LTN,3228.394
U2,PFO,LTN,3228.394
U2,INV,LTN,672.847
FR,NOC,LTN,609.923
FR,BTS,LTN,1317.981
W6,KSC,LTN,1570.527
W6,BOJ,LTN,2326.668
FR,MJV,LTN,1568.198
FR,KIR,LTN,626.885
W6,VAR,LTN,2304.732
FR,BZR,LTN,990.62
FR,FNI,LTN,970.204
FR,GRO,LTN,1133.946
FR,KUN,LTN,1647.413
W6,LUZ,LTN,1590.592
FR,REU,LTN,1198.522
FR,RZE,LTN,1572.758
U2,BFS,LTN,496.701
TO,SSH,LTN,3916.146
U2,SSH,LTN,3916.146
ZB,SSH,LTN,3916.146
W6,CRA,LTN,1975.357
W6,DEB,LTN,1647.802
0B,BCM,LTN,2055.662
V7,BOD,AJA,833.703
A5,BOD,AJA,833.703
U2,GVA,AJA,525.718
LX,GVA,AJA,525.718
DY,ARN,AJA,2068.325
DY,OSL,AJA,2029.266
U2,LGW,AJA,1233.024
HV,AMS,AJA,1194.032
AF,LYS,AJA,517.43
AZ,LYS,AJA,517.43
U2,LYS,AJA,517.43
XK,LYS,AJA,517.43
A5,LYS,AJA,517.43
V7,MPL,AJA,435.734
AF,TLS,AJA,635.829
V7,TLS,AJA,635.829
XK,TLS,AJA,635.829
U2,BSL,AJA,638.026
T7,BIA,AJA,89.636
U2,CDG,AJA,926.17
AF,CDG,AJA,926.17
AF,NCE,AJA,232.328
AZ,NCE,AJA,232.328
XK,NCE,AJA,232.328
XK,STN,AJA,1282.744
AF,MRS,AJA,337.763
AZ,MRS,AJA,337.763
XK,MRS,AJA,337.763
T7,MRS,AJA,337.763
AF,NTE,AJA,1008.265
V7,NTE,AJA,1008.265
XK,NTE,AJA,1008.265
A5,NTE,AJA,1008.265
V7,BES,AJA,1262.099
A5,BVE,AJA,684.156
V7,CFR,AJA,1079.62
A5,DCM,AJA,561.893
A5,ETZ,AJA,809.583
HQ,LIL,AJA,1055.703
V7,LIL,AJA,1055.703
A5,LIL,AJA,1055.703
AF,ORY,AJA,906.942
XK,ORY,AJA,906.942
A5,PIS,AJA,851.734
A5,PUF,AJA,770.912
A5,RNS,AJA,1072.377
V7,SXB,AJA,741.225
A5,SXB,AJA,741.225
LG,LUX,AJA,879.424
AF,LGG,AJA,1002.462
XK,LGG,AJA,1002.462
CE,AVN,AJA,386.682
XK,CRL,AJA,1005.972
V7,BOD,BIA,857.517
A5,BOD,BIA,857.517
U2,GVA,BIA,489.615
U2,LGW,BIA,1203.968
4U,DUS,BIA,992.973
EW,DUS,BIA,992.973
4U,HAM,BIA,1232.346
EW,HAM,BIA,1232.346
LH,MUC,BIA,669.501
4U,TXL,BIA,1148.338
SN,BRU,BIA,1002.909
4U,CGN,BIA,941.329
EW,CGN,BIA,941.329
AF,LYS,BIA,497.746
U2,LYS,BIA,497.746
XK,LYS,BIA,497.746
A5,LYS,BIA,497.746
U2,TLS,BIA,669.843
V7,TLS,BIA,669.843
U2,CDG,BIA,896.458
AF,CDG,BIA,896.458
LH,FRA,BIA,834.744
AF,NCE,BIA,221.376
AZ,NCE,BIA,221.376
XK,NCE,BIA,221.376
XK,STN,BIA,1248.716
4U,STR,BIA,682.728
EW,STR,BIA,682.728
AF,MRS,BIA,360.343
AZ,MRS,BIA,360.343
XK,MRS,BIA,360.343
T7,MRS,BIA,360.343
AF,NTE,BIA,1011.787
V7,NTE,BIA,1011.787
XK,NTE,BIA,1011.787
A5,NTE,BIA,1011.787
V7,BES,BIA,1263.523
A5,BES,BIA,1263.523
A5,CFE,BIA,618.532
A5,ETZ,BIA,757.421
A5,LIL,BIA,1015.291
V7,LIL,BIA,1015.291
AF,ORY,BIA,880.024
XK,ORY,BIA,880.024
A5,RNS,BIA,1068.763
V7,SXB,BIA,681.015
A5,SXB,BIA,681.015
LG,LUX,BIA,825.677
AF,EBU,BIA,531.098
XK,EBU,BIA,531.098
AF,LGG,BIA,950.138
XK,LGG,BIA,950.138
XK,CRL,BIA,959.191
EW,BER,BIA,1130.06
A5,URO,BIA,993.47
A5,ANE,BIA,948.623
V7,BOD,CLY,805.891
A5,BOD,CLY,805.891
AB,DUS,CLY,986.606
AB,FMM,CLY,618.035
HG,FMM,CLY,618.035
AB,SZG,CLY,672.264
HG,SZG,CLY,672.264
4U,CGN,CLY,935.962
AB,CGN,CLY,935.962
EW,CGN,CLY,935.962
A5,LYS,CLY,463.01
A5,TLS,CLY,615.56
AF,CDG,CLY,868.244
AF,NCE,CLY,179.717
AZ,NCE,CLY,179.717
XK,NCE,CLY,179.717
AF,MRS,CLY,307.803
AZ,MRS,CLY,307.803
XK,MRS,CLY,307.803
A5,NTE,CLY,967.187
V7,NTE,CLY,967.187
A5,CFR,CLY,1027.683
A5,ETZ,CLY,744.529
A5,LIL,CLY,994.001
AF,ORY,CLY,850.141
XK,ORY,CLY,850.141
A5,SXB,CLY,674.814
LG,LUX,CLY,814.091
V7,BOD,FLR,954.21
AZ,GVA,FLR,482.874
F7,GVA,FLR,482.874
LX,GVA,FLR,482.874
F7,ZRH,FLR,455.766
LX,ZRH,FLR,455.766
IB,BCN,FLR,797.551
VY,BCN,FLR,797.551
IB,LGW,FLR,1180.378
VY,LGW,FLR,1180.378
AB,DUS,FLR,895.488
AY,DUS,FLR,895.488
IG,DUS,FLR,895.488
EW,DUS,FLR,895.488
EN,MUC,FLR,507.227
LH,MUC,FLR,507.227
VY,MUC,FLR,507.227
IB,TXL,FLR,984.984
VY,TXL,FLR,984.984
AZ,AMS,FLR,1058.331
KL,AMS,FLR,1058.331
VY,AMS,FLR,1058.331
SN,BRU,FLR,936.177
A5,LYS,FLR,528.113
AF,LYS,FLR,528.113
BE,BHX,FLR,1355.516
VY,BIO,FLR,1137.521
IB,BRI,FLR,543.703
VY,BRI,FLR,543.703
IB,CAG,FLR,537.517
VY,CAG,FLR,537.517
AF,CDG,FLR,879.346
AZ,CDG,FLR,879.346
IB,CTA,FLR,776.711
V7,CTA,FLR,776.711
VY,CTA,FLR,776.711
AZ,FCO,FLR,238.85
LH,FRA,FLR,720.224
EN,FRA,FLR,720.224
TP,LIS,FLR,1783.531
IB,MAD,FLR,1270.902
VY,MAD,FLR,1270.902
IB,PMO,FLR,646.107
V7,PMO,FLR,646.107
VY,PMO,FLR,646.107
VY,PRG,FLR,736.763
AB,STR,FLR,563.585
IG,STR,FLR,563.585
AB,VIE,FLR,632.611
AY,VIE,FLR,632.611
HG,VIE,FLR,632.611
IG,VIE,FLR,632.611
OS,VIE,FLR,632.611
VY,VIE,FLR,632.611
IB,CPH,FLR,1317.04
VY,CPH,FLR,1317.04
0B,OTP,FLR,1187.729
V7,NTE,FLR,1064.536
2B,TIA,FLR,745.58
IB,ORY,FLR,870.092
VY,ORY,FLR,870.092
AF,LCY,FLR,1193.106
BA,LCY,FLR,1193.106
WX,LCY,FLR,1193.106
VY,LTN,FLR,1242.203
EW,MGL,FLR,896.967
V7,BOD,FSC,876.935
A5,BOD,FSC,876.935
WK,ZRH,FSC,664.599
A5,LYS,FSC,570.155
A5,TLS,FSC,675.833
AF,CDG,FSC,979.163
AF,NCE,FSC,285.133
AZ,NCE,FSC,285.133
XK,NCE,FSC,285.133
XK,STN,FSC,1335.766
AF,MRS,FSC,384.066
AZ,MRS,FSC,384.066
XK,MRS,FSC,384.066
A5,NTE,FSC,1057.04
V7,NTE,FSC,1057.04
A5,CFE,FSC,673.962
A5,CFR,FSC,1131.718
A5,LIL,FSC,1108.531
XK,ORY,FSC,959.857
AF,ORY,FSC,959.857
A5,RNS,FSC,1122.569
A5,UIP,FSC,1268.505
LG,LUX,FSC,930.68
FR,CRL,FSC,1058.273
A5,TUF,FSC,935.037
LG,ANG,FSC,854.614
A5,URO,FSC,1071.336
V7,BOD,OLB,940.591
LX,GVA,OLB,653.989
U2,GVA,OLB,653.989
AB,ZRH,OLB,734.162
IG,ZRH,OLB,734.162
DE,ZRH,OLB,734.162
WK,ZRH,OLB,734.162
2L,ZRH,OLB,734.162
DY,ARN,OLB,2165.001
VY,BCN,OLB,624.745
BA,LGW,OLB,1361.491
IG,LGW,OLB,1361.491
U2,LGW,OLB,1361.491
4U,DUS,OLB,1174.49
AB,DUS,OLB,1174.49
IG,DUS,OLB,1174.49
DE,DUS,OLB,1174.49
EW,DUS,OLB,1174.49
3L,FDH,OLB,753.079
4U,HAM,OLB,1416.138
AB,HAM,OLB,1416.138
IG,HAM,OLB,1416.138
EW,HAM,OLB,1416.138
AB,MUC,OLB,848.079
IG,MUC,OLB,848.079
LH,MUC,OLB,848.079
DE,MUC,OLB,848.079
EN,MUC,OLB,848.079
EW,MUC,OLB,848.079
IG,NAP,OLB,401.17
AB,TXL,OLB,1327.624
IG,TXL,OLB,1327.624
HV,AMS,OLB,1318.94
IG,BLQ,OLB,429.458
4U,CGN,OLB,1123.284
AB,CGN,OLB,1123.284
IG,CGN,OLB,1123.284
EW,CGN,OLB,1123.284
U2,BSL,OLB,760.639
IG,CDG,OLB,1054.728
IG,FCO,OLB,248.276
AZ,FCO,OLB,248.276
LH,FRA,OLB,1018.383
DE,FRA,OLB,1018.383
EW,HAJ,OLB,1285.743
IG,LIN,OLB,505.913
AZ,LIN,OLB,505.913
U2,MXP,OLB,530.025
U2,NCE,OLB,360.555
AB,NUE,OLB,964.001
IG,NUE,OLB,964.001
QS,PRG,OLB,1087.362
4U,STR,OLB,866.654
AB,STR,OLB,866.654
IG,STR,OLB,866.654
EW,STR,OLB,866.654
IG,TRN,OLB,501.836
V7,VCE,OLB,561.291
AB,VIE,OLB,976.726
HG,VIE,OLB,976.726
IG,VIE,OLB,976.726
OS,VIE,OLB,976.726
EW,VIE,OLB,976.726
IG,VRN,OLB,512.239
U2,SXF,OLB,1312.236
AZ,RIX,OLB,2061.876
BT,RIX,OLB,2061.876
V7,NTE,OLB,1127.434
HV,AJA,OLB,128.607
V7,GOA,OLB,394.739
SX,BRN,OLB,688.122
2L,BRN,OLB,688.122
V7,BOD,PMO,1364.311
DY,ARN,PMO,2412.413
SK,ARN,PMO,2412.413
IB,BCN,PMO,1002.685
VY,BCN,PMO,1002.685
AP,LGW,PMO,1778.464
AZ,LGW,PMO,1778.464
U2,LGW,PMO,1778.464
LH,MUC,PMO,1136.594
AZ,NAP,PMO,318.413
V7,NAP,PMO,318.413
U2,NAP,PMO,318.413
AP,TXL,PMO,1599.467
AZ,TXL,PMO,1599.467
AP,AMS,PMO,1698.657
AZ,AMS,PMO,1698.657
HV,AMS,PMO,1698.657
FR,BGY,PMO,879.329
FR,BLQ,PMO,722.903
SN,BRU,PMO,1568.313
4U,CGN,PMO,1486.542
FR,CGN,PMO,1486.542
EW,CGN,PMO,1486.542
TO,MPL,PMO,973.453
FR,TSF,PMO,834.183
DP,VKO,PMO,2642.412
BV,BRI,PMO,455.133
V7,BRI,PMO,455.133
AP,CDG,PMO,1470.935
AZ,CDG,PMO,1470.935
IG,CDG,PMO,1470.935
SE,CDG,PMO,1470.935
OS,CTA,PMO,190.585
AZ,FCO,PMO,409.481
BV,FCO,PMO,409.481
FR,FCO,PMO,409.481
U2,FCO,PMO,409.481
VY,FCO,PMO,409.481
LH,FRA,PMO,1366.324
FR,KRK,PMO,1425.751
AP,LIN,PMO,867.635
AZ,LIN,PMO,867.635
FR,MAD,PMO,1452.79
U2,MXP,PMO,903.777
AZ,MXP,PMO,903.777
FR,PSA,PMO,652.953
FR,STN,PMO,1822.818
EW,STR,PMO,1209.69
AP,TRN,PMO,901.874
AZ,TRN,PMO,901.874
V7,TRN,PMO,901.874
TU,TUN,PMO,292.397
AP,VCE,PMO,817.267
AZ,VCE,PMO,817.267
V7,VCE,PMO,817.267
OS,VIE,PMO,1139.806
AP,VRN,PMO,823.209
AZ,VRN,PMO,823.209
V7,VRN,PMO,823.209
AP,SVO,PMO,2675.662
AZ,SVO,PMO,2675.662
FR,MRS,PMO,883.127
V7,NTE,PMO,1557.984
IB,FLR,PMO,646.107
V7,FLR,PMO,646.107
VY,FLR,PMO,646.107
TO,ORY,PMO,1454.075
U2,ORY,PMO,1454.075
V7,SXB,PMO,1233.158
KM,MLA,PMO,285.677
FR,SVQ,PMO,1667.248
FR,VLC,PMO,1183.527
V7,GOA,PMO,779.01
F7,LMP,PMO,300.749
F7,PNL,PMO,180.694
FR,NRN,PMO,1588.366
CE,BOD,CFR,483.561
A5,LYS,CFR,565.37
AF,LYS,CFR,565.37
V7,TLS,CFR,631.929
A5,CLY,CFR,1027.683
A5,NCE,CFR,848.516
A5,MRS,CFR,771.72
V7,MRS,CFR,771.72
AF,MRS,CFR,771.72
V7,AJA,CFR,1079.62
A5,AJA,CFR,1079.62
A5,FSC,CFR,1131.718
A5,ORY,CFR,212.581
CE,BOD,MPL,398.013
VY,BCN,MPL,296.867
U2,LGW,MPL,897.819
4U,DUS,MPL,883.052
KL,AMS,MPL,972.813
TO,BRU,MPL,815.47
3O,CMN,MPL,1513.616
AT,CMN,MPL,1513.616
3O,FEZ,MPL,1321.977
A5,LYS,MPL,254.831
3O,NDR,MPL,1127.669
TO,PMI,MPL,458.932
TO,TNG,MPL,1213.712
U2,BSL,MPL,525.428
AH,ALG,MPL,768.223
TO,ALG,MPL,768.223
TO,ATH,MPL,1790.579
AF,CDG,MPL,614.162
AZ,CDG,MPL,614.162
TO,FAO,MPL,1245.322
AF,FCO,MPL,704.306
AZ,FCO,MPL,704.306
TO,FCO,MPL,704.306
LH,FRA,MPL,798.685
TO,HER,MPL,2030.79
TO,IBZ,MPL,565.983
BA,LHR,MPL,938.154
TO,LIS,MPL,1217.168
TO,MAD,MPL,710.64
TO,PMO,MPL,973.453
3O,RAK,MPL,1695.958
TO,RAK,MPL,1695.958
TO,TUN,MPL,917.065
A5,NTE,MPL,589.48
V7,NTE,MPL,589.48
TO,NTE,MPL,589.48
V7,AJA,MPL,435.734
A5,LIL,MPL,779.746
V7,LIL,MPL,779.746
AF,ORY,MPL,585.154
A5,SXB,MPL,619.838
V7,SXB,MPL,619.838
FR,LBA,MPL,1215.308
HV,RTM,MPL,932.56
TO,DJE,MPL,1228.938
TO,SVQ,MPL,1077.312
TO,CZL,MPL,842.65
AH,ORN,MPL,967.149
TO,ORN,MPL,967.149
TO,AGA,MPL,1888.003
TO,OUD,MPL,1100.439
FR,CRL,MPL,766.254
FR,HHN,MPL,751.679
U2,LTN,MPL,977.525
FR,BOD,OZZ,1635.996
AT,CMN,OZZ,277.519
FR,MAD,OZZ,1101.988
AT,RAK,OZZ,130.319
FR,MRS,OZZ,1752.883
AT,ORY,OZZ,2126.841
TO,ORY,OZZ,2126.841
U2,BOD,FAO,1060.158
FR,BRS,FAO,1650.438
U2,BRS,FAO,1650.438
U2,GVA,FAO,1551.607
LX,GVA,FAO,1551.607
WK,ZRH,FAO,1781.867
DY,ARN,FAO,3119.742
SK,ARN,FAO,3119.742
DY,OSL,FAO,2901.599
BA,LGW,FAO,1687.572
DY,LGW,FAO,1687.572
TO,LGW,FAO,1687.572
U2,LGW,FAO,1687.572
ZB,LGW,FAO,1687.572
AB,DUS,FAO,1967.229
X3,DUS,FAO,1967.229
EW,DUS,FAO,1967.229
OE,DUS,FAO,1967.229
FR,FMM,FAO,1919.371
4U,HAM,FAO,2306.395
AB,HAM,FAO,2306.395
EW,HAM,FAO,2306.395
AB,MUC,FAO,2038.213
LH,MUC,FAO,2038.213
TP,MUC,FAO,2038.213
X3,MUC,FAO,2038.213
EW,MUC,FAO,2038.213
AB,TXL,FAO,2390.951
U2,TXL,FAO,2390.951
HV,AMS,FAO,1969.769
OR,AMS,FAO,1969.769
SN,BRU,FAO,1832.272
TP,BRU,FAO,1832.272
4U,CGN,FAO,1950.513
FR,CGN,FAO,1950.513
EW,CGN,FAO,1950.513
TO,MPL,FAO,1245.322
AB,PMI,FAO,975.303
U2,BSL,FAO,1728.053
FR,BHX,FAO,1784.015
TO,BHX,FAO,1784.015
ZB,BHX,FAO,1784.015
LS,BHX,FAO,1784.015
FR,BRE,FAO,2204.496
ZI,CDG,FAO,1581.256
FR,DTM,FAO,2025.662
EI,DUB,FAO,1829.059
FR,DUB,FAO,1829.059
FR,EDI,FAO,2133.556
LS,EDI,FAO,2133.556
LH,FRA,FAO,1959.329
TP,FRA,FAO,1959.329
X3,FRA,FAO,1959.329
X3,HAJ,FAO,2199.905
QS,KTW,FAO,2614.674
BA,LHR,FAO,1712.795
FR,LIS,FAO,221.67
S4,LIS,FAO,221.67
TP,LIS,FAO,221.67
US,LIS,FAO,221.67
FR,MAN,FAO,1869.308
LS,MAN,FAO,1869.308
TO,MAN,FAO,1869.308
ZB,MAN,FAO,1869.308
U2,MAN,FAO,1869.308
U2,MXP,FAO,1686.177
QS,PRG,FAO,2292.152
FR,STN,FAO,1774.346
TO,STN,FAO,1774.346
LS,STN,FAO,1774.346
4U,STR,FAO,1901.946
X3,STR,FAO,1901.946
EW,STR,FAO,1901.946
EW,VIE,FAO,2342.467
OE,VIE,FAO,2342.467
QS,WAW,FAO,2812.848
DY,CPH,FAO,2584.224
SK,CPH,FAO,2584.224
FR,BVA,FAO,1603.023
TS,YYZ,FAO,5928.347
TO,NTE,FAO,1242.355
V7,NTE,FAO,1242.355
SK,GOT,FAO,2733.285
HQ,LIL,FAO,1744.11
TO,ORY,FAO,1547.96
U2,ORY,FAO,1547.96
EI,BHD,FAO,1963.932
LS,GLA,FAO,2113.575
TO,GLA,FAO,2113.575
U2,GLA,FAO,2113.575
FR,LBA,FAO,1935.416
LS,LBA,FAO,1935.416
ZB,LBA,FAO,1935.416
LG,LUX,FAO,1804.785
LS,NCL,FAO,2059.765
TO,NCL,FAO,2059.765
U2,NCL,FAO,2059.765
HV,RTM,FAO,1924.965
FR,BLL,FAO,2446.808
BE,EXT,FAO,1567.842
TO,EXT,FAO,1567.842
BE,SOU,FAO,1635.693
FR,OPO,FAO,474.788
FR,EMA,FAO,1832.808
LS,EMA,FAO,1832.808
TO,EMA,FAO,1832.808
ZB,EMA,FAO,1832.808
FR,LPL,FAO,1857.199
U2,LPL,FAO,1857.199
FR,NOC,FAO,1879.88
LS,BLK,FAO,1901.637
FR,BOH,FAO,1605.977
FR,KIR,FAO,1690.839
EI,ORK,FAO,1649.192
FR,ORK,FAO,1649.192
U2,SEN,FAO,1756.409
EI,SNN,FAO,1745.977
FR,SNN,FAO,1745.977
FR,CRL,FAO,1792.092
FR,EIN,FAO,1918.528
HV,EIN,FAO,1918.528
HV,GRQ,FAO,2115.13
FR,HHN,FAO,1884.25
FR,LDY,FAO,2005.596
TO,LTN,FAO,1756.686
U2,LTN,FAO,1756.686
ZB,LTN,FAO,1756.686
FR,MST,FAO,1889.789
FR,NRN,FAO,1965.184
FR,PIK,FAO,2072.282
LS,BFS,FAO,1966.347
U2,BFS,FAO,1966.347
U2,BOD,LUX,745.956
LG,GVA,LUX,376.488
LG,LPA,LUX,3029.899
LG,TFS,LUX,3081.011
LX,ZRH,LUX,295.616
LG,ARN,LUX,1341.78
QR,ORD,LUX,6853.95
IB,BCN,LUX,979.772
LG,BCN,LUX,979.772
VY,BCN,LUX,979.772
FR,BCN,LUX,979.772
U2,LGW,LUX,483.85
HR,DUS,LUX,189.497
LG,DUS,LUX,189.497
LG,MUC,LUX,430.923
LH,MUC,LUX,430.923
LG,NAP,LUX,1158.045
LG,TXL,LUX,592.314
LH,TXL,LUX,592.314
FR,TXL,LUX,592.314
QR,ATL,LUX,7273.926
KL,AMS,LUX,315.152
FR,BGY,LUX,511.322
CE,LYS,LUX,441.484
LG,PMI,LUX,1152.717
QR,DFW,LUX,8138.643
CI,DEL,LUX,6293.794
LG,AYT,LUX,2424.933
LG,AGP,LUX,1677.583
A3,ATH,LUX,1919.1
LG,BIA,LUX,825.677
LG,CAG,LUX,1175.047
AF,CDG,LUX,273.417
LG,CDG,LUX,273.417
LG,CFU,LUX,1550.627
LG,CLY,LUX,814.091
LG,DBV,LUX,1214.796
LG,DUB,LUX,959.096
FR,DUB,LUX,959.096
FR,EDI,LUX,952.083
LG,FAO,LUX,1804.785
AZ,FCO,LUX,987.271
LG,FCO,LUX,987.271
LG,FRA,LUX,175.728
LH,FRA,LUX,175.728
LG,HER,LUX,2211.276
LG,IBZ,LUX,1255.125
LG,KGS,LUX,2200.513
AA,LHR,LUX,513.627
BA,LHR,LUX,513.627
AZ,LIN,LUX,518.589
CT,LIN,LUX,518.589
LG,LIS,LUX,1710.919
TP,LIS,LUX,1710.919
U2,LIS,LUX,1710.919
FR,LIS,LUX,1710.919
LG,MAD,LUX,1272.211
FR,MAD,LUX,1272.211
AZ,MXP,LUX,482.503
LG,MXP,LUX,482.503
U2,MXP,LUX,482.503
LG,NCE,LUX,667.732
V7,NCE,LUX,667.732
LG,RAK,LUX,2327.374
LG,RHO,LUX,2292.699
LG,VIE,LUX,775.933
OS,VIE,LUX,775.933
LO,WAW,LUX,1071.175
LG,XRY,LUX,1738.565
U2,SXF,LUX,596.395
LG,CPH,LUX,795.483
SK,CPH,LUX,795.483
TK,IST,LUX,1978.013
LG,ADB,LUX,2085.717
QR,DOH,LUX,4732.774
LG,AJA,LUX,879.424
LG,FSC,LUX,930.68
QR,PIT,LUX,6484.107
LG,ACE,LUX,2843.61
LG,DJE,LUX,1790.853
LG,FNC,LUX,2670.552
LG,FUE,LUX,2903.631
LG,LCY,LUX,481.907
LG,MLA,LUX,1670.709
FR,MLA,LUX,1670.709
LG,NBE,LUX,1544.8
LG,SCN,LUX,79.696
LH,SCN,LUX,79.696
FR,SVQ,LUX,1666.832
LG,AGA,LUX,2513.737
LG,OPO,LUX,1484.132
TP,OPO,LUX,1484.132
FR,OPO,LUX,1484.132
U2,OPO,LUX,1484.132
LG,VAR,LUX,1794.856
QR,ZAZ,LUX,1047.767
LG,SID,LUX,4495.583
BM,BRS,ABZ,647.944
BM,OSL,ABZ,830.235
SK,OSL,ABZ,830.235
